restaurant_id,name,city,locality,restaurant_type,cuisine,rating,votes,price_range,avg_cost_for_two,online_delivery,table_booking,opening_year,is_active
1248,Dey's Junction,Mumbai,Worli,Sweet Shop,Pizza,3.1,150,3,861,1,0,2021,0
1249,Sunder's Junction,Mumbai,Juhu,Sweet Shop,Rolls & Wraps,3.9,860,4,1582,1,0,2023,1
1250,Dutt's Kitchen,Delhi,Karol Bagh,Cloud Kitchen,Fast Food,3.1,213,1,118,1,0,2015,0
1251,Narang's Bistro,Delhi,Connaught Place,Bakery,Chinese,3.5,174,2,283,1,0,2011,1
1252,Chandran's House,Delhi,Karol Bagh,Bar,Rajasthani,4.1,21,3,660,1,0,2016,1
1253,Nair's Dhaba,Chennai,Nungambakkam,Food Court,Mughlai,4.7,281,4,1584,0,0,2012,1
1254,Kapadia's Corner,Pune,Aundh,Cafe,Cafe,3.2,88,2,293,1,0,2023,1
1255,Basak's Cafe,Pune,Hadapsar,Cloud Kitchen,South Indian,4.8,276,3,950,1,1,2022,1
1256,Mall's Dhaba,Bangalore,HSR Layout,Quick Bites,Seafood,3.1,45,3,836,1,0,2011,1
1257,Vohra's Bistro,Bangalore,Jayanagar,Bar,Cafe,4.2,453,1,102,1,1,2013,1
1258,Sibal's Dhaba,Delhi,Hauz Khas,Fine Dining,Healthy Food,4.1,95,2,471,1,1,2011,1
1259,Sami's Bistro,Delhi,Saket,Quick Bites,Punjabi,4.4,92,3,779,1,0,2010,1
1260,Dada's Dhaba,Hyderabad,Gachibowli,Bakery,Desserts,3.2,1603,1,175,1,0,2016,1
1261,Murthy's Palace,Mumbai,Juhu,Dhaba,Punjabi,4.1,45,1,248,1,0,2016,1
1262,Parekh's Junction,Kolkata,Park Street,Cafe,Mughlai,3.9,154,1,174,1,0,2012,1
1263,Srinivas's Cafe,Delhi,Saket,Bakery,Seafood,3.6,210,4,1669,0,0,2012,1
1264,Shetty's Kitchen,Delhi,Hauz Khas,Fine Dining,Seafood,3.2,550,2,434,1,0,2013,1
1265,Dhar's Junction,Bangalore,Koramangala,Bakery,Chinese,3.8,13,1,221,1,0,2019,1
1266,Sani's Cafe,Pune,Aundh,Food Court,Mughlai,3.6,58,3,645,1,0,2020,1
1267,Bhatti's Cafe,Chennai,Adyar,Fine Dining,Street Food,1.7,117,3,549,1,0,2022,1
1268,Sekhon's Cafe,Chennai,Mylapore,Cloud Kitchen,Chinese,4.5,126,4,1758,1,1,2016,1
1269,Atwal's Dhaba,Bangalore,HSR Layout,Casual Dining,Desserts,4.3,150,2,260,0,1,2010,1
1270,Narula's Cafe,Ahmedabad,Vastrapur,Casual Dining,Chinese,3.5,49,3,599,1,0,2022,1
1271,Varughese's Dhaba,Delhi,Lajpat Nagar,Quick Bites,Desserts,2.9,595,1,150,1,1,2020,1
1272,Sachdev's Garden,Bangalore,Marathahalli,Quick Bites,Burger,4.3,97,2,268,1,1,2018,1
1273,Balay's Bistro,Delhi,Rohini,Food Court,Italian,2.4,301,3,534,1,0,2014,1
1274,Kaur's Kitchen,Bangalore,Jayanagar,Quick Bites,Italian,3.2,184,2,470,1,0,2012,1
1275,Prabhakar's Corner,Delhi,Dwarka,Food Court,Fast Food,2.7,170,4,1958,1,0,2014,1
1276,Pai's Bistro,Pune,Koregaon Park,Casual Dining,Continental,3.7,3,3,691,1,1,2012,1
1277,Narasimhan's Junction,Delhi,Connaught Place,Fine Dining,Pizza,4.9,91,1,126,1,0,2011,1
1278,Bhattacharyya's Kitchen,Pune,Kothrud,Sweet Shop,South Indian,3.6,330,3,882,1,1,2011,1
1279,Deo's Bistro,Ahmedabad,SG Highway,Quick Bites,Continental,3.8,256,2,355,1,0,2018,1
1280,Kata's Express,Mumbai,Juhu,Dhaba,Street Food,3.0,119,2,421,1,1,2010,1
1281,Kamdar's Garden,Hyderabad,Secunderabad,Cafe,Chinese,2.5,103,4,2876,0,0,2022,1
1282,Singh's Dhaba,Mumbai,Bandra,Casual Dining,Rajasthani,4.8,15,2,477,1,0,2022,0
1283,Saran's Express,Delhi,Rohini,Cafe,Burger,3.6,6,4,1537,1,0,2014,1
1284,Nazareth's Junction,Bangalore,Yelahanka,Dhaba,Chinese,3.8,298,2,277,1,0,2020,0
1285,Kulkarni's Junction,Hyderabad,Banjara Hills,Cloud Kitchen,Rolls & Wraps,4.1,60,1,249,1,1,2013,1
1286,Chahal's Cafe,Hyderabad,Kukatpally,Cloud Kitchen,North Indian,2.3,23,4,2616,1,0,2016,1
1287,Sagar's House,Pune,Hinjewadi,Bakery,Bengali,4.7,554,1,228,1,0,2019,1
1288,Kaur's Dhaba,Kolkata,Ballygunge,Food Court,Desserts,3.7,189,2,466,0,1,2015,1
1289,Palla's Bistro,Bangalore,Marathahalli,Casual Dining,Mughlai,3.1,1028,1,234,0,1,2017,1
1290,Pant's Express,Chennai,Mylapore,Bar,Pizza,3.3,285,1,240,1,0,2023,1
1291,Sarkar's Express,Delhi,Lajpat Nagar,Casual Dining,Cafe,2.9,113,1,152,1,0,2021,1
1292,Bhakta's Corner,Delhi,Lajpat Nagar,Dhaba,Cafe,4.7,35,3,959,1,1,2018,1
1293,Warrior's Cafe,Delhi,Hauz Khas,Cloud Kitchen,Rajasthani,4.3,29,2,324,1,0,2019,1
1294,Ganguly's Dhaba,Pune,Aundh,Quick Bites,Chinese,3.2,146,3,559,1,0,2021,1
1295,Pant's Dhaba,Hyderabad,HITEC City,Fine Dining,Fast Food,4.5,94,3,663,1,0,2017,1
1296,Samra's House,Chennai,Nungambakkam,Dhaba,Bengali,4.2,825,4,2885,1,0,2011,1
1297,Choudhry's Kitchen,Kolkata,Behala,Bar,Street Food,3.3,15,2,295,0,0,2020,1
1298,Jaggi's Garden,Mumbai,Andheri,Sweet Shop,Continental,3.6,1001,3,817,1,0,2014,0
1299,Vig's Palace,Delhi,Saket,Cafe,Punjabi,3.2,680,3,971,1,0,2023,1
1300,Thakur's Garden,Mumbai,Colaba,Cafe,Bengali,3.6,2067,4,1668,1,0,2015,1
1301,Mandal's Express,Hyderabad,Secunderabad,Bar,Italian,5.0,697,3,794,0,0,2017,1
1302,Agate's Dhaba,Ahmedabad,Vastrapur,Bakery,Pizza,2.6,4,4,1139,1,0,2012,1
1303,Doctor's Junction,Hyderabad,Gachibowli,Cloud Kitchen,Mughlai,3.8,578,2,307,1,1,2018,1
1304,Savant's Express,Kolkata,Tollygunge,Cloud Kitchen,North Indian,4.2,50,2,359,1,1,2012,1
1305,Bahl's Corner,Delhi,Hauz Khas,Quick Bites,Mughlai,2.8,598,2,446,1,0,2021,1
1306,Kibe's Junction,Ahmedabad,Vastrapur,Casual Dining,Biryani,5.0,54,2,438,0,0,2016,1
1307,Kakar's Express,Mumbai,Malad,Bar,Biryani,4.4,7364,3,858,1,0,2023,1
1308,Dua's Corner,Bangalore,Koramangala,Bakery,Rolls & Wraps,3.7,115,3,718,1,0,2016,1
1309,Chand's Bistro,Kolkata,Behala,Bakery,Rolls & Wraps,4.2,96,2,343,1,0,2018,1
1310,Nagarajan's House,Chennai,Anna Nagar,Casual Dining,Mughlai,4.7,80,4,1553,0,0,2010,1
1311,Garde's House,Pune,Baner,Casual Dining,Biryani,3.8,17,4,2514,1,0,2023,1
1312,Rattan's Express,Hyderabad,Madhapur,Food Court,Rajasthani,3.6,32,2,478,1,1,2013,1
1313,Bhatia's Dhaba,Pune,Koregaon Park,Casual Dining,Chinese,4.0,12,3,677,1,0,2010,1
1314,Tata's Palace,Mumbai,Juhu,Casual Dining,Seafood,4.5,40,3,942,1,0,2022,1
1315,Mital's Corner,Delhi,Janakpuri,Fine Dining,Beverages,5.0,1159,2,410,1,0,2010,1
1316,Agrawal's Corner,Delhi,Lajpat Nagar,Fine Dining,Desserts,4.2,14,4,2557,1,0,2013,1
1317,Batra's House,Mumbai,Dadar,Bakery,Burger,3.4,38,3,653,1,1,2020,1
1318,Sur's Dhaba,Delhi,Lajpat Nagar,Food Court,Mughlai,3.3,1579,2,445,0,0,2020,1
1319,Kant's Garden,Bangalore,Jayanagar,Quick Bites,Desserts,3.7,55,2,447,0,1,2011,1
1320,Nagar's Dhaba,Delhi,Saket,Sweet Shop,Mughlai,3.3,66,3,688,1,0,2011,1
1321,Kari's House,Bangalore,Koramangala,Cloud Kitchen,North Indian,4.2,12,2,381,1,0,2020,1
1322,Parikh's Cafe,Hyderabad,Banjara Hills,Quick Bites,Biryani,3.9,280,3,826,1,1,2012,1
1323,Sood's Dhaba,Delhi,Hauz Khas,Food Court,Italian,2.6,17,1,180,1,0,2013,0
1324,Gupta's Corner,Mumbai,Dadar,Cloud Kitchen,Beverages,3.8,1288,2,285,1,1,2012,1
1325,Issac's Corner,Kolkata,Park Street,Bakery,Biryani,4.6,59,1,124,1,1,2010,1
1326,Sur's Corner,Chennai,Porur,Cloud Kitchen,Desserts,4.8,91,4,1842,0,0,2012,1
1327,Kumer's Cafe,Delhi,Hauz Khas,Cafe,Healthy Food,3.6,170,2,267,1,1,2016,1
1328,Boase's Corner,Mumbai,Malad,Bakery,Rajasthani,4.4,59,1,180,1,0,2016,1
1329,Kaur's Express,Mumbai,Bandra,Bar,Pizza,3.5,22,2,299,1,0,2018,1
1330,Bora's Dhaba,Bangalore,Koramangala,Food Court,Chinese,4.0,601,2,291,0,0,2023,1
1331,Jha's Cafe,Delhi,Connaught Place,Sweet Shop,Burger,4.5,19,2,428,1,0,2012,0
1332,Sekhon's Dhaba,Delhi,Saket,Casual Dining,Seafood,3.5,961,4,2097,1,0,2015,1
1333,Mistry's Kitchen,Ahmedabad,Satellite,Food Court,Rajasthani,4.0,156,1,184,1,0,2015,1
1334,Bajaj's House,Chennai,Anna Nagar,Casual Dining,South Indian,3.8,334,2,431,0,0,2023,0
1335,Sura's Kitchen,Bangalore,Koramangala,Bar,Punjabi,4.0,62,3,917,1,1,2010,1
1336,Borra's Kitchen,Mumbai,Bandra,Bakery,North Indian,4.4,24,1,232,1,0,2017,1
1337,Pathak's Express,Mumbai,Powai,Cloud Kitchen,Cafe,4.7,38,3,923,1,0,2021,1
1338,Samra's Cafe,Pune,Kothrud,Cloud Kitchen,Punjabi,4.2,115,3,996,0,0,2022,1
1339,Srivastava's Cafe,Hyderabad,Jubilee Hills,Quick Bites,Chinese,3.5,1137,2,286,1,0,2020,1
1340,Mohanty's Corner,Hyderabad,Gachibowli,Fine Dining,Beverages,4.3,135,1,191,1,0,2018,1
1341,Sidhu's Junction,Bangalore,BTM Layout,Sweet Shop,Seafood,5.0,645,1,185,1,1,2014,1
1342,Randhawa's House,Mumbai,Colaba,Casual Dining,Fast Food,3.2,5,2,392,0,0,2016,1
1343,Tiwari's Express,Delhi,Janakpuri,Casual Dining,Punjabi,3.9,1182,3,854,1,1,2019,1
1344,Rana's Palace,Mumbai,Juhu,Bakery,South Indian,4.2,1573,4,2915,1,0,2015,1
1345,Khurana's Bistro,Bangalore,Yelahanka,Food Court,Chinese,3.4,124,4,2346,1,1,2013,1
1346,Parsa's Garden,Chennai,Porur,Bakery,Chinese,3.7,213,3,883,1,1,2016,1
1347,Verma's Junction,Bangalore,Marathahalli,Casual Dining,Pizza,4.3,1717,2,433,0,0,2013,1
1348,Bhatnagar's Dhaba,Chennai,Nungambakkam,Quick Bites,Cafe,5.0,1807,3,741,0,0,2020,1
1349,Dhawan's Dhaba,Delhi,Karol Bagh,Dhaba,Rolls & Wraps,4.3,88,2,385,1,0,2021,0
1350,Swaminathan's Express,Hyderabad,Banjara Hills,Dhaba,Bengali,4.0,396,1,241,1,0,2011,1
1351,Buch's Bistro,Mumbai,Dadar,Bar,Desserts,3.9,37,1,143,1,1,2016,1
1352,Mannan's Garden,Delhi,Dwarka,Sweet Shop,Beverages,3.5,545,4,1389,1,0,2012,1
1353,Vohra's Corner,Ahmedabad,Prahlad Nagar,Casual Dining,Desserts,3.6,153,3,691,0,1,2010,1
1354,Naidu's Cafe,Mumbai,Worli,Sweet Shop,Pizza,3.7,38,1,115,1,1,2016,1
1355,Taneja's Express,Kolkata,Howrah,Bar,Italian,3.7,74,1,159,1,0,2015,0
1356,Loke's Corner,Mumbai,Andheri,Food Court,Rolls & Wraps,3.3,30,3,708,1,0,2017,1
1357,Karpe's Cafe,Chennai,Adyar,Bakery,Biryani,3.7,375,3,961,1,0,2016,1
1358,Sarraf's Garden,Ahmedabad,Satellite,Cloud Kitchen,Desserts,4.6,18,2,498,1,0,2012,1
1359,Sawhney's Cafe,Chennai,OMR,Quick Bites,Rolls & Wraps,4.9,230,2,270,1,0,2012,1
1360,Dhar's House,Delhi,Karol Bagh,Quick Bites,Biryani,3.0,81,2,294,1,0,2020,0
1361,Kaur's Dhaba,Pune,Aundh,Dhaba,Fast Food,2.5,13,2,420,1,0,2023,0
1362,Tella's Garden,Delhi,Connaught Place,Dhaba,South Indian,5.0,51,4,1557,1,1,2013,1
1363,Vora's Corner,Hyderabad,Madhapur,Quick Bites,Chinese,4.2,125,2,401,0,1,2013,0
1364,Patil's Junction,Pune,Hinjewadi,Cloud Kitchen,Mughlai,3.8,257,1,179,1,0,2013,1
1365,Naik's Dhaba,Chennai,Adyar,Sweet Shop,Rajasthani,2.3,1072,4,2155,1,0,2020,1
1366,Shah's Kitchen,Mumbai,Dadar,Cafe,Desserts,3.7,69,4,1923,1,1,2012,1
1367,Aggarwal's Dhaba,Bangalore,Indiranagar,Cafe,Biryani,4.1,50,2,376,1,1,2010,1
1368,Kala's House,Kolkata,Park Street,Sweet Shop,Punjabi,3.9,115,3,505,0,0,2023,1
1369,Chad's Corner,Delhi,Hauz Khas,Sweet Shop,Street Food,4.3,107,3,818,1,0,2017,1
1370,Jayaraman's Kitchen,Chennai,Anna Nagar,Sweet Shop,North Indian,3.1,255,1,249,1,0,2011,1
1371,Parsa's Junction,Delhi,Dwarka,Cloud Kitchen,Punjabi,3.6,9,3,879,1,0,2019,1
1372,Gera's Garden,Chennai,OMR,Cafe,Cafe,3.9,66,4,1775,0,0,2010,1
1373,Parmar's Dhaba,Bangalore,Koramangala,Quick Bites,Chinese,4.0,41,3,527,0,0,2022,1
1374,Arya's Express,Bangalore,Marathahalli,Cloud Kitchen,Beverages,3.0,871,2,360,1,1,2016,1
1375,Tiwari's Kitchen,Chennai,Nungambakkam,Quick Bites,Fast Food,4.4,146,4,2916,1,0,2016,1
1376,Gokhale's Kitchen,Mumbai,Malad,Quick Bites,Punjabi,4.1,500,2,289,0,0,2023,1
1377,Kuruvilla's Corner,Mumbai,Dadar,Bar,Cafe,3.8,24,1,220,1,0,2013,1
1378,Bandi's House,Hyderabad,Secunderabad,Bakery,Fast Food,4.0,667,3,904,1,0,2023,1
1379,Jayaraman's Garden,Kolkata,Tollygunge,Cafe,Italian,4.2,162,3,949,0,0,2012,1
1380,Raj's Bistro,Hyderabad,Kukatpally,Cloud Kitchen,Bengali,4.2,106,1,176,0,0,2019,1
1381,Subramanian's Palace,Delhi,Karol Bagh,Cloud Kitchen,Healthy Food,4.5,1119,3,957,1,1,2022,1
1382,Chatterjee's Dhaba,Delhi,Lajpat Nagar,Dhaba,Street Food,2.9,791,3,565,0,1,2017,1
1383,Prakash's Palace,Pune,Koregaon Park,Casual Dining,South Indian,5.0,326,4,1292,1,1,2023,1
1384,Sankar's Junction,Chennai,Nungambakkam,Casual Dining,Rolls & Wraps,4.5,56,2,280,0,1,2017,1
1385,Nanda's Dhaba,Hyderabad,Dilsukhnagar,Bakery,Pizza,3.4,108,2,288,1,0,2014,1
1386,Bail's House,Bangalore,Jayanagar,Quick Bites,Rajasthani,3.5,20,1,237,1,1,2016,0
1387,Chhabra's Garden,Bangalore,Jayanagar,Bar,Italian,3.7,520,3,703,1,0,2017,0
1388,Misra's Kitchen,Kolkata,New Town,Sweet Shop,Bengali,2.9,194,3,582,1,1,2013,0
1389,Majumdar's Cafe,Bangalore,Koramangala,Dhaba,Healthy Food,3.9,94,3,840,1,0,2021,1
1390,Palla's Dhaba,Ahmedabad,Navrangpura,Sweet Shop,Italian,4.1,271,2,463,1,1,2014,1
1391,Mangat's Bistro,Bangalore,Indiranagar,Casual Dining,Biryani,3.5,728,2,378,1,0,2015,1
1392,Karan's House,Delhi,Janakpuri,Cafe,Rajasthani,4.2,1572,1,167,1,0,2022,1
1393,Iyengar's Express,Ahmedabad,Vastrapur,Bar,Italian,3.8,91,4,1976,0,1,2012,1
1394,Ray's Kitchen,Bangalore,Yelahanka,Cafe,Desserts,3.7,869,2,399,0,1,2010,1
1395,Natt's Express,Chennai,OMR,Bar,South Indian,3.7,130,1,213,1,0,2023,1
1396,Karpe's Garden,Kolkata,Tollygunge,Sweet Shop,Continental,5.0,19,1,248,0,0,2017,1
1397,Parsa's Dhaba,Ahmedabad,Maninagar,Sweet Shop,Pizza,4.0,135,3,541,0,1,2017,1
1398,Chokshi's Corner,Bangalore,Yelahanka,Casual Dining,Chinese,3.6,35,3,838,1,0,2011,1
1399,Jayaraman's Garden,Chennai,Anna Nagar,Bar,Chinese,3.3,80,4,2776,0,0,2021,1
1400,Sekhon's Dhaba,Chennai,Anna Nagar,Casual Dining,Cafe,4.1,533,3,842,1,0,2010,1
1401,Aggarwal's Corner,Bangalore,Indiranagar,Quick Bites,Italian,2.6,24,2,477,1,0,2017,1
1402,Rama's House,Kolkata,Howrah,Cloud Kitchen,Street Food,4.2,383,1,199,1,0,2017,1
1403,Sant's Kitchen,Delhi,Karol Bagh,Cloud Kitchen,Chinese,2.8,550,4,1005,1,1,2020,1
1404,Mallick's House,Kolkata,Tollygunge,Cloud Kitchen,Pizza,3.8,455,4,2829,0,0,2017,1
1405,Misra's Corner,Bangalore,Koramangala,Cloud Kitchen,Mughlai,3.2,18,1,115,1,0,2016,1
1406,Sehgal's Garden,Mumbai,Worli,Bar,Fast Food,3.6,99,3,825,0,0,2016,1
1407,Kapadia's House,Hyderabad,Jubilee Hills,Quick Bites,Biryani,3.6,82,2,308,1,0,2012,1
1408,Ranganathan's Bistro,Chennai,Mylapore,Food Court,Desserts,5.0,11,3,913,0,0,2013,1
1409,Dara's Dhaba,Pune,Viman Nagar,Food Court,South Indian,3.2,79,3,603,1,1,2013,1
1410,Narula's Cafe,Mumbai,Worli,Fine Dining,Chinese,3.8,431,2,296,1,0,2020,1
1411,Bhatt's Bistro,Kolkata,Salt Lake,Bar,Rajasthani,4.4,746,4,1244,1,1,2011,1
1412,Bhandari's Cafe,Delhi,Hauz Khas,Dhaba,Healthy Food,4.1,11,2,303,1,1,2020,1
1413,Loke's Corner,Bangalore,Koramangala,Bakery,Burger,2.6,829,4,1725,1,0,2011,1
1414,Behl's Garden,Ahmedabad,Bodakdev,Casual Dining,Cafe,4.6,385,1,144,1,1,2023,1
1415,Nadkarni's Express,Mumbai,Malad,Sweet Shop,Healthy Food,3.2,91,2,307,1,1,2017,1
1416,Kohli's Dhaba,Chennai,Velachery,Cloud Kitchen,Biryani,3.5,31,3,792,0,1,2023,1
1417,Dhillon's Kitchen,Bangalore,Indiranagar,Cloud Kitchen,Mughlai,4.0,3763,1,206,1,0,2019,1
1418,Sawhney's Bistro,Delhi,Dwarka,Food Court,South Indian,3.5,1038,3,688,1,0,2012,1
1419,Thakkar's Palace,Mumbai,Juhu,Food Court,Pizza,3.2,14,2,326,1,1,2012,1
1420,Bumb's Garden,Bangalore,BTM Layout,Dhaba,Rolls & Wraps,4.5,106,2,415,1,1,2015,1
1421,Lad's Express,Bangalore,Yelahanka,Sweet Shop,Bengali,4.7,1347,3,646,1,0,2023,0
1422,Behl's Dhaba,Kolkata,Dum Dum,Fine Dining,Biryani,3.6,1112,2,362,1,0,2012,1
1423,Banerjee's Kitchen,Chennai,Anna Nagar,Cafe,Beverages,3.2,38,2,324,0,1,2023,1
1424,Handa's Corner,Bangalore,Indiranagar,Bakery,Continental,4.6,14,2,290,1,1,2017,1
1425,Lal's Palace,Hyderabad,Madhapur,Bar,Pizza,3.8,967,4,1889,1,0,2015,1
1426,Pillay's Kitchen,Delhi,Dwarka,Cloud Kitchen,Italian,4.7,77,3,654,1,1,2015,1
1427,Sule's Palace,Kolkata,New Town,Quick Bites,Bengali,4.5,27,1,150,1,0,2020,1
1428,Kamdar's Express,Pune,Aundh,Dhaba,Cafe,3.3,209,3,869,1,0,2012,1
1429,Devi's Cafe,Ahmedabad,Satellite,Dhaba,Desserts,4.1,30,2,475,1,1,2013,1
1430,Bobal's Express,Pune,Hadapsar,Sweet Shop,Mughlai,5.0,8,2,350,1,1,2016,1
1431,Swaminathan's Express,Mumbai,Andheri,Quick Bites,Cafe,3.8,199,2,404,1,0,2020,1
1432,Magar's Corner,Hyderabad,Dilsukhnagar,Casual Dining,Pizza,2.6,1081,2,474,1,0,2022,1
1433,Vyas's Bistro,Mumbai,Juhu,Bar,Mughlai,3.3,172,3,709,1,0,2018,0
1434,De's Garden,Delhi,Hauz Khas,Cafe,Biryani,4.0,16,1,165,1,1,2012,1
1435,Krishnan's Palace,Delhi,Dwarka,Quick Bites,South Indian,3.0,1547,3,820,0,0,2020,0
1436,Sarin's Junction,Bangalore,Koramangala,Food Court,Mughlai,3.8,2,4,1367,1,1,2015,1
1437,Reddy's Dhaba,Delhi,Hauz Khas,Quick Bites,Healthy Food,3.6,141,2,327,0,1,2012,1
1438,Keer's Bistro,Kolkata,Behala,Cafe,Beverages,4.0,7,2,289,1,0,2022,1
1439,Sarna's Dhaba,Chennai,Nungambakkam,Food Court,Healthy Food,3.8,42,2,349,1,0,2017,1
1440,Agate's House,Ahmedabad,Maninagar,Bar,Fast Food,4.0,317,2,356,1,1,2012,1
1441,Edwin's Bistro,Hyderabad,Banjara Hills,Dhaba,Mughlai,4.1,1219,1,208,0,1,2019,1
1442,Keer's Kitchen,Delhi,Dwarka,Sweet Shop,Street Food,5.0,27,3,826,1,1,2018,0
1443,Tata's Palace,Kolkata,Ballygunge,Dhaba,Fast Food,3.5,452,2,390,1,0,2015,1
1444,Shah's Palace,Kolkata,Salt Lake,Fine Dining,Desserts,3.7,2,2,331,1,1,2021,1
1445,Mishra's Bistro,Hyderabad,Kukatpally,Cloud Kitchen,Rolls & Wraps,3.7,945,2,401,1,0,2019,1
1446,Sama's Cafe,Mumbai,Dadar,Casual Dining,Rajasthani,2.8,206,2,336,1,1,2010,1
1447,Mohan's Cafe,Delhi,Dwarka,Food Court,Italian,2.5,547,3,521,1,1,2019,1
1448,Merchant's Dhaba,Bangalore,BTM Layout,Fine Dining,Seafood,4.0,63,2,476,0,1,2012,1
1449,Kamdar's Junction,Delhi,Rohini,Cafe,Mughlai,3.5,15,1,234,1,0,2013,1
1450,Venkatesh's Garden,Mumbai,Andheri,Casual Dining,Chinese,4.5,44,3,935,1,0,2012,0
1451,Jayaraman's Dhaba,Kolkata,Ballygunge,Cloud Kitchen,Desserts,4.2,35,2,398,1,0,2015,1
1452,Handa's Junction,Pune,Kothrud,Cloud Kitchen,Fast Food,5.0,1539,1,246,1,1,2011,1
1453,Badami's Express,Mumbai,Juhu,Fine Dining,Seafood,5.0,3967,3,767,1,0,2023,1
1454,Char's Kitchen,Bangalore,Koramangala,Food Court,Italian,3.4,39,1,250,0,0,2012,1
1455,Viswanathan's Express,Mumbai,Worli,Quick Bites,Cafe,5.0,120,2,325,1,0,2023,1
1456,Bandi's House,Kolkata,Ballygunge,Dhaba,Desserts,4.4,58,3,951,1,1,2013,1
1457,Babu's Bistro,Mumbai,Andheri,Bakery,Beverages,3.4,515,3,768,1,1,2017,1
1458,Chada's Express,Mumbai,Powai,Dhaba,Punjabi,2.4,480,2,475,1,0,2020,1
1459,Banerjee's House,Delhi,Lajpat Nagar,Dhaba,Beverages,4.2,67,3,802,1,0,2010,1
1460,Bumb's Corner,Mumbai,Andheri,Dhaba,North Indian,3.8,194,2,278,1,1,2018,1
1461,Bhat's Garden,Pune,Baner,Bar,Punjabi,4.0,417,1,145,1,1,2020,1
1462,Dhawan's Cafe,Chennai,Anna Nagar,Cloud Kitchen,Beverages,3.2,8489,3,635,0,1,2015,1
1463,Rajagopalan's Junction,Delhi,Connaught Place,Bar,Rajasthani,3.7,121,3,679,1,0,2015,1
1464,Sethi's Bistro,Bangalore,Koramangala,Food Court,Rajasthani,5.0,9,2,439,1,0,2022,1
1465,Murty's Kitchen,Bangalore,Marathahalli,Casual Dining,Seafood,5.0,170,4,2388,1,0,2021,1
1466,Cheema's Palace,Pune,Koregaon Park,Dhaba,Pizza,3.4,27,2,258,0,0,2011,1
1467,Dhingra's Cafe,Mumbai,Bandra,Dhaba,Pizza,2.9,88,3,751,1,1,2011,0
1468,Baria's Junction,Delhi,Saket,Fine Dining,Continental,4.0,377,2,343,1,1,2010,1
1469,Kapoor's Garden,Ahmedabad,SG Highway,Casual Dining,Desserts,4.0,69,3,966,0,0,2012,1
1470,Kalla's Bistro,Mumbai,Powai,Bar,Chinese,4.7,8190,4,1202,1,1,2014,1
1471,Kanda's Cafe,Mumbai,Juhu,Quick Bites,Fast Food,4.8,86,1,197,0,0,2019,1
1472,Loyal's Kitchen,Ahmedabad,Bodakdev,Bakery,Continental,4.2,346,2,270,0,0,2011,1
1473,Prabhakar's Palace,Bangalore,Indiranagar,Cloud Kitchen,Beverages,4.9,89,3,865,1,0,2012,1
1474,Khalsa's Kitchen,Pune,Kothrud,Bakery,Beverages,3.1,813,3,770,1,0,2014,1
1475,Dasgupta's Garden,Bangalore,BTM Layout,Fine Dining,Punjabi,4.1,28,4,1876,1,1,2023,1
1476,Yogi's Garden,Bangalore,BTM Layout,Bar,Burger,4.3,2338,1,184,1,0,2020,1
1477,Mammen's House,Pune,Kharadi,Cafe,Bengali,3.3,38,3,751,0,1,2020,0
1478,Datta's Kitchen,Mumbai,Andheri,Bakery,Biryani,3.8,411,2,256,1,0,2018,1
1479,More's Garden,Kolkata,Tollygunge,Fine Dining,Italian,3.7,813,4,2014,1,1,2023,1
1480,Hayer's House,Hyderabad,HITEC City,Fine Dining,Rajasthani,4.0,676,2,472,0,0,2013,1
1481,Randhawa's Kitchen,Mumbai,Juhu,Casual Dining,Desserts,3.3,23,2,268,1,0,2023,1
1482,Kala's Kitchen,Ahmedabad,Prahlad Nagar,Sweet Shop,Healthy Food,3.6,19,2,496,0,0,2020,1
1483,Dutta's Palace,Chennai,T Nagar,Cloud Kitchen,Biryani,4.1,7,3,800,1,1,2022,1
1484,Sahni's Palace,Mumbai,Malad,Quick Bites,Beverages,3.5,96,1,203,1,0,2017,1
1485,Chada's House,Delhi,Dwarka,Sweet Shop,Seafood,3.1,93,3,986,1,0,2021,1
1486,Chanda's Corner,Kolkata,Ballygunge,Sweet Shop,Seafood,3.8,996,3,755,1,1,2021,1
1487,Sarna's Palace,Bangalore,Marathahalli,Bar,Cafe,3.1,253,3,801,0,0,2020,1
1488,Bhagat's Bistro,Mumbai,Juhu,Fine Dining,Rolls & Wraps,4.2,143,3,1000,1,1,2010,1
1489,Bandi's Garden,Mumbai,Colaba,Cloud Kitchen,Fast Food,3.5,26,1,209,1,1,2016,1
1490,Ratta's Junction,Delhi,Saket,Food Court,Chinese,5.0,165,4,2245,1,1,2011,1
1491,Goel's Junction,Hyderabad,Kukatpally,Cloud Kitchen,Beverages,3.6,3577,2,435,1,0,2011,1
1492,Sengupta's Express,Mumbai,Worli,Bakery,Desserts,4.0,6736,4,1428,1,0,2021,1
1493,Sinha's Cafe,Bangalore,HSR Layout,Food Court,Burger,2.8,103,3,619,1,1,2017,1
1494,Parikh's Junction,Hyderabad,HITEC City,Casual Dining,South Indian,2.8,123,2,455,1,1,2022,1
1495,Bhasin's Junction,Delhi,Dwarka,Quick Bites,Biryani,3.7,74,2,484,0,1,2022,1
1496,Rattan's Bistro,Hyderabad,Secunderabad,Cloud Kitchen,Seafood,3.8,80,3,899,1,0,2014,1
